"","scientificName","countryCode","year"
"774","Allium cepa L.","GB",1997
"775","Allium cepa L.","GB",1995
"776","Allium cepa L.","GB",1972
"777","Allium cepa L.","GB",2003
"778","Allium cepa L.","GB",1997
"779","Allium cepa L.","GB",1987
"780","Allium cepa L.","GB",1999
"781","Allium cepa L.","GB",1943
"782","Allium cepa L.","GB",2012
"783","Allium cepa L.","GB",1987
"784","Allium cepa L.","GB",2006
"785","Allium cepa L.","GB",1995
"786","Allium cepa L.","GB",1997
"787","Allium cepa L.","GB",1987
"788","Allium cepa L.","GB",1955
"789","Allium cepa L.","GB",1987
"790","Allium cepa L.","GB",2007
"791","Allium cepa L.","GB",1997
"792","Allium cepa L.","GB",1987
"793","Allium cepa L.","GB",1978
"794","Allium cepa L.","GB",1972
"795","Allium cepa L.","GB",1995
"796","Allium cepa L.","GB",2000
"797","Allium cepa L.","GB",1999
"798","Allium cepa L.","GB",2011
"799","Allium cepa L.","GB",1995
"800","Allium cepa L.","GB",2012
"801","Allium cepa L.","GB",1997
"802","Allium cepa L.","GB",2001
"803","Allium cepa L.","GB",1933
"804","Allium cepa L.","GB",1920
"805","Allium cepa L.","ES",1982
"806","Allium cepa L.","RU",2021
"807","Allium cepa L.","RU",2004
"808","Allium cepa L.","US",2016
"809","Allium cepa L.","MX",2018
"810","Allium cepa L.","BE",2019
"811","Allium cepa L.","US",2012
"812","Allium cepa L.","GB",2013
"813","Allium cepa L.","SE",2005
"814","Allium cepa L.","SE",2020
"815","Allium cepa L.","NO",2013
"816","Allium cepa L.","NO",2005
"817","Allium cepa L.","NO",2012
"818","Allium cepa L.","NO",2007
"819","Allium cepa L.","NO",2013
"820","Allium cepa L.","NO",2010
"821","Allium cepa var. solaninum Alef.","NO",2008
"822","Allium cepa L.","NO",2008
"823","Allium cepa var. ascalonicum","NO",2009
"824","Allium cepa L.","NO",2010
"825","Allium cepa L.","NO",2010
"826","Allium cepa var. ascalonicum","NO",2012
"827","Allium cepa L.","NO",2012
"828","Allium cepa var. ascalonicum","NO",2012
"829","Allium cepa L.","NO",2013
"830","Allium cepa L.","NO",2010
"831","Allium cepa L.","NO",2011
"832","Allium cepa L.","NO",2010
"833","Allium cepa L.","NO",2008
"834","Allium cepa L.","NO",2009
"835","Allium cepa L.","NO",2012
"836","Allium cepa L.","NO",2007
"837","Allium cepa var. ascalonicum","NO",2008
"838","Allium cepa L.","NO",2012
"839","Allium cepa L.","NO",2008
"840","Allium cepa var. ascalonicum","NO",2013
"841","Allium cepa var. ascalonicum","NO",2012
"842","Allium cepa L.","NO",2010
"843","Allium cepa L.","NO",2008
"844","Allium cepa L.","NO",2008
"845","Allium cepa L.","NO",2010
"846","Allium cepa L.","NO",2013
"847","Allium cepa L.","NO",2008
"848","Allium cepa L.","NO",2012
"849","Allium cepa L.","NO",2012
"850","Allium cepa L.","NO",2012
"851","Allium cepa var. ascalonicum","NO",2013
"852","Allium cepa var. ascalonicum","NO",2009
"853","Allium cepa L.","NO",2008
"854","Allium cepa L.","NO",2009
"855","Allium cepa L.","NO",2008
"856","Allium cepa var. ascalonicum","NO",2009
"857","Allium cepa L.","NO",2007
"858","Allium cepa L.","NO",2013
"859","Allium cepa L.","NO",2004
"860","Allium cepa L.","NO",2012
"861","Allium cepa L.","NO",2010
"862","Allium cepa var. ascalonicum","NO",2006
"863","Allium cepa var. ascalonicum","NO",2014
"864","Allium cepa L.","NO",2011
"865","Allium cepa L.","NO",2010
"866","Allium cepa var. ascalonicum","NO",2012
"867","Allium cepa L.","NO",2012
"868","Allium cepa var. ascalonicum","NO",2013
"869","Allium cepa L.","NO",2008
"870","Allium cepa L.","NO",2005
"871","Allium cepa var. ascalonicum","NO",2014
"872","Allium cepa L.","NO",2013
"873","Allium cepa var. ascalonicum","NO",2009
"874","Allium cepa var. ascalonicum","NO",2009
"875","Allium cepa L.","NO",2008
"876","Allium cepa L.","NO",2011
"877","Allium cepa var. ascalonicum","NO",2009
"878","Allium cepa L.","NO",2005
"879","Allium cepa L.","NO",2004
"880","Allium cepa L.","NO",2012
"881","Allium cepa L.","NO",2012
"882","Allium cepa L.","NO",2013
"883","Allium cepa L.","NO",2008
"884","Allium cepa L.","NO",2010
"885","Allium cepa L.","NO",2012
"886","Allium cepa L.","NO",2009
"887","Allium cepa L.","NO",2008
"888","Allium cepa L.","NO",2007
"889","Allium cepa L.","NO",2007
"890","Allium cepa L.","NO",2012
"891","Allium cepa L.","NO",2010
"892","Allium cepa L.","NO",2010
"893","Allium cepa L.","NO",2008
"894","Allium cepa var. ascalonicum","NO",2012
"895","Allium cepa L.","NO",2007
"896","Allium cepa var. ascalonicum","NO",2008
"897","Allium cepa L.","NO",2008
"898","Allium cepa L.","NO",2012
"899","Allium cepa L.","NO",2005
"900","Allium cepa L.","NO",2014
"901","Allium cepa L.","NO",2007
"902","Allium cepa var. ascalonicum","NO",2009
"903","Allium cepa L.","NO",2008
"904","Allium cepa L.","NO",2013
"905","Allium cepa L.","NO",2009
"906","Allium cepa L.","NO",2008
"907","Allium cepa var. ascalonicum","NO",2007
"908","Allium cepa var. ascalonicum","NO",2008
"909","Allium cepa var. ascalonicum","NO",2008
"910","Allium cepa L.","NO",2008
"911","Allium cepa L.","NO",2008
"912","Allium cepa var. ascalonicum","NO",2012
"913","Allium cepa L.","NO",2013
"914","Allium cepa L.","UA",2020
"915","Allium cepa L.","ES",1963
"916","Allium cepa L.","ES",2005
"917","Allium cepa L.","EE",1933
"918","Allium cepa L.","EE",1909
"919","Allium cepa L.","EE",1962
"920","Allium cepa L.","EE",1950
"921","Allium cepa L.","EE",1976
"922","Allium cepa L.","EE",2015
"923","Allium cepa L.","EE",2019
"924","Allium cepa L.","US",2020
"925","Allium cepa L.","US",2020
"926","Allium cepa L.","RU",2020
"927","Allium cepa L.","AT",2004
"928","Allium cepa L.","KR",2016
"929","Allium cepa L.","EE",1884
"930","Allium cepa L.","BR",1996
"931","Allium cepa L.","BR",2008
"932","Allium cepa L.","BR",2008
"933","Allium cepa L.","BR",1981
"934","Allium cepa L.","SE",1998
"935","Allium cepa L.","DE",2012
"936","Allium cepa L.","RU",2006
"937","Allium cepa L.","UA",2016
"938","Allium cepa L.","RU",2005
"939","Allium cepa L.","RU",2007
"940","Allium cepa L.","UA",1991
"941","Allium cepa L.","RU",2008
"942","Allium cepa L.","SE",2019
"943","Allium cepa L.","TR",2020
"944","Allium cepa L.","AT",2020
"945","Allium cepa L.","US",2020
"946","Allium cepa L.","FR",2020
"947","Allium cepa L.","ES",2020
"948","Allium cepa L.","FR",2020
"949","Allium cepa L.","FR",2020
"950","Allium cepa L.","ES",2018
"951","Allium cepa L.","FR",2020
"952","Allium cepa L.","FR",2020
"953","Allium cepa L.","FR",2020
"954","Allium cepa L.","US",2020
"955","Allium cepa L.","ES",2020
"956","Allium cepa L.","FR",2020
"957","Allium cepa L.","IT",2020
"958","Allium cepa L.","FR",2020
"959","Allium cepa L.","FR",2020
"960","Allium cepa L.","ES",2020
"961","Allium cepa L.","FR",2020
"962","Allium cepa L.","FR",2020
"963","Allium cepa L.","ES",2020
"964","Allium cepa L.","FR",2020
"965","Allium cepa L.","GB",2012
"966","Allium cepa L.","GB",1950
"967","Allium cepa L.","GB",1998
"968","Allium cepa L.","GB",2005
"969","Allium cepa L.","GB",1969
"970","Allium cepa L.","GB",1998
"971","Allium cepa L.","GB",1998
"972","Allium cepa L.","GB",1987
"973","Allium cepa L.","GB",2009
"974","Allium cepa L.","GB",1987
"975","Allium cepa L.","GB",1919
"976","Allium cepa L.","GB",2005
"977","Allium cepa L.","GB",1919
"978","Allium cepa L.","GB",1987
"979","Allium cepa L.","GB",2005
"980","Allium cepa L.","GB",1974
"981","Allium cepa L.","RU",2014
"982","Allium cepa L.","GB",1892
"983","Allium cepa L.","US",1974
"984","Allium cepa L.","CH",2016
"985","Allium cepa L.","CH",2016
"986","Allium cepa L.","CH",2016
"987","Allium cepa L.","CH",2009
"988","Allium cepa L.","CH",2018
"989","Allium cepa L.","CH",2013
"990","Allium cepa L.","CH",2018
"991","Allium cepa L.","CH",2017
"992","Allium cepa L.","CH",2009
"993","Allium cepa L.","CH",2015
"994","Allium cepa L.","CH",1951
"995","Allium cepa L.","CH",2016
"996","Allium cepa L.","CH",2016
"997","Allium cepa L.","CH",2017
"998","Allium cepa L.","CH",2016
"999","Allium cepa L.","CH",2014
"1000","Allium cepa L.","CH",1938
"1001","Allium cepa L.","CH",1991
"1002","Allium cepa L.","BE",2020
"1003","Allium cepa L.","BM",1999
"1004","Allium cepa L.","SE",2020
"1005","Allium cepa L.","RU",2020
"1006","Allium cepa L.","US",1918
"1007","Allium cepa L.","US",1941
"1008","Allium cepa L.","US",1885
"1009","Allium cepa L.","US",1952
"1010","Allium cepa L.","US",1990
"1011","Allium cepa L.","US",1950
"1012","Allium cepa L.","US",1942
"1013","Allium cepa L.","US",1953
"1014","Allium cepa L.","BE",2020
"1015","Allium cepa L.","BE",2020
"1016","Allium cepa L.","BE",2020
"1017","Allium cepa L.","BE",2020
"1018","Allium cepa L.","BE",2020
"1019","Allium cepa L.","SE",2020
"1020","Allium cepa L.","SE",2020
"1021","Allium cepa L.","SE",2020
"1022","Allium cepa L.","SE",2020
"1023","Allium cepa L.","SE",2020
"1024","Allium cepa L.","SE",2020
"1025","Allium cepa L.","SE",2020
"1026","Allium cepa L.","SE",2020
"1027","Allium cepa L.","DE",1946
"1028","Allium cepa L.","NL",2019
"1029","Allium cepa L.","ES",2014
"1030","Allium cepa L.","NL",2019
"1031","Allium cepa L.","NL",2015
"1032","Allium cepa L.","NL",2010
"1033","Allium cepa L.","NL",2016
"1034","Allium cepa L.","NL",2019
"1035","Allium cepa L.","NL",2019
"1036","Allium cepa L.","NL",2019
"1037","Allium cepa L.","NL",2017
"1038","Allium cepa L.","NL",2017
"1039","Allium cepa L.","NL",2016
"1040","Allium cepa L.","NL",2015
"1041","Allium cepa L.","US",2020
"1042","Allium cepa L.","NO",2020
"1043","Allium cepa L.","SE",2020
"1044","Allium cepa L.","SE",2019
"1045","Allium cepa L.","RU",2020
"1046","Allium cepa L.","DE",1999
"1047","Allium cepa L.","DE",1997
"1048","Allium cepa L.","DE",2000
"1049","Allium cepa L.","DE",1999
"1050","Allium cepa L.","DE",1999
"1051","Allium cepa L.","SE",2020
"1052","Allium cepa L.","SE",2020
"1053","Allium cepa L.","BE",2020
"1054","Allium cepa L.","BE",2020
"1055","Allium cepa L.","ES",2019
"1056","Allium cepa L.","FR",2019
"1057","Allium cepa L.","FR",2019
"1058","Allium cepa L.","FR",2019
"1059","Allium cepa L.","FR",2019
"1060","Allium cepa L.","FR",2019
"1061","Allium cepa L.","FR",2019
"1062","Allium cepa L.","FR",2019
"1063","Allium cepa L.","RU",2005
"1064","Allium cepa L.","CZ",2019
"1065","Allium cepa L.","IT",2017
"1066","Allium cepa L.","IT",2017
"1067","Allium cepa L.","FR",2015
"1068","Allium cepa L.","IT",2015
"1069","Allium cepa L.","FR",2015
"1070","Allium cepa L.","FR",2015
"1071","Allium cepa L.","FR",2015
"1072","Allium cepa L.","FR",2015
"1073","Allium cepa L.","FR",2020
"1074","Allium cepa L.","IT",2020
"1075","Allium cepa L.","IT",2019
"1076","Allium cepa L.","US",2020
"1077","Allium cepa L.","US",2019
"1078","Allium cepa L.","FR",2019
"1079","Allium cepa L.","ES",2019
"1080","Allium cepa L.","IT",2019
"1081","Allium cepa L.","IN",2019
"1082","Allium cepa L.","FR",2019
"1083","Allium cepa L.","FR",2018
"1084","Allium cepa L.","FR",2015
"1085","Allium cepa L.","ES",2017
"1086","Allium cepa L.","FR",2015
"1087","Allium cepa L.","IT",2017
"1088","Allium cepa L.","FR",2015
"1089","Allium cepa L.","FR",2015
"1090","Allium cepa L.","FR",2015
"1091","Allium cepa L.","FR",2015
"1092","Allium cepa L.","ES",2017
"1093","Allium cepa L.","FR",2015
"1094","Allium cepa L.","FR",2015
"1095","Allium cepa L.","US",2020
"1096","Allium cepa L.","SJ",2008
"1097","Allium cepa L.","BE",2020
"1098","Allium cepa L.","MX",1986
"1099","Allium cepa L.","MX",1986
"1100","Allium cepa L.","MX",1977
"1101","Allium cepa L.","MX",1983
"1102","Allium cepa L.","MX",1988
"1103","Allium cepa L.","MX",1986
"1104","Allium cepa var. aggregatum G.Don","MX",2012
"1105","Allium cepa L.","MX",1981
"1106","Allium cepa L.","MX",1980
"1107","Allium cepa L.","MX",1981
"1108","Allium cepa L.","MX",1988
"1109","Allium cepa L.","GR",2018
"1110","Allium cepa L.","NL",2020
"1111","Allium cepa L.","IT",2001
"1112","Allium cepa L.","PE",2018
"1113","Allium cepa L.","BE",2020
"1114","Allium cepa L.","SE",1945
"1115","Allium cepa L.","SE",1961
"1116","Allium cepa L.","KZ",2018
"1117","Allium cepa L.","RU",2012
"1118","Allium cepa L.","RU",2010
"1119","Allium cepa L.","RU",2015
"1120","Allium cepa L.","RU",2009
"1121","Allium cepa L.","RU",2008
"1122","Allium cepa L.","RU",2006
"1123","Allium cepa L.","RU",2013
"1124","Allium cepa L.","RU",2016
"1125","Allium cepa L.","RU",2015
"1126","Allium cepa L.","FR",2015
"1127","Allium cepa L.","FR",1845
"1128","Allium cepa L.","US",1891
"1129","Allium cepa L.","US",1976
"1130","Allium cepa L.","US",1975
"1131","Allium cepa L.","DE",2019
"1132","Allium cepa L.","KZ",2019
"1133","Allium cepa L.","SE",2011
"1134","Allium cepa L.","SE",2009
"1135","Allium cepa L.","SE",2002
"1136","Allium cepa L.","SE",2010
"1137","Allium cepa L.","NL",2002
"1138","Allium cepa L.","BJ",1999
"1139","Allium cepa L.","NL",1928
"1140","Allium cepa L.","NL",1969
"1141","Allium cepa L.","ET",1967
"1142","Allium cepa L.","CM",1978
"1143","Allium cepa L.","CM",1978
"1144","Allium cepa L.","CM",1978
"1145","Allium cepa L.","NL",2001
"1146","Allium cepa L.","NL",1957
"1147","Allium cepa L.","NL",1969
"1148","Allium cepa L.","NL",1945
"1149","Allium cepa L.","FR",2006
"1150","Allium cepa L.","FR",1938
"1151","Allium cepa L.","FR",2008
"1152","Allium cepa L.","FR",2000
"1153","Allium cepa L.","FR",2005
"1154","Allium cepa L.","FR",2013
"1155","Allium cepa L.","FR",2010
"1156","Allium cepa L.","FR",2010
"1157","Allium cepa L.","FR",2011
"1158","Allium cepa L.","FR",2000
"1159","Allium cepa L.","FR",2000
"1160","Allium cepa L.","FR",1879
"1161","Allium cepa L.","FR",1879
"1162","Allium cepa L.","NP",2005
"1163","Allium cepa L.","IN",2005
"1164","Allium cepa L.","BE",2019
"1165","Allium cepa L.","US",2015
"1166","Allium cepa L.","AU",1955
"1167","Allium cepa L.","SE",1991
"1168","Allium cepa L.","SE",2019
"1169","Allium cepa L.","SE",1984
"1170","Allium cepa L.","MX",1988
"1171","Allium cepa L.","MX",1988
"1172","Allium cepa L.","US",2006
"1173","Allium cepa L.","LU",1883
"1174","Allium cepa L.","CN",1956
"1175","Allium cepa L.","RU",1990
"1176","Allium cepa L.","RU",1989
"1177","Allium cepa L.","RU",1990
"1178","Allium cepa L.","RU",1980
"1179","Allium cepa L.","RU",1988
"1180","Allium cepa L.","RU",1989
"1181","Allium cepa L.","RU",1990
"1182","Allium cepa L.","RU",1990
"1183","Allium cepa L.","RU",1990
"1184","Allium cepa L.","RU",1953
"1185","Allium cepa L.","NO",2016
"1186","Allium cepa L.","DE",2009
"1187","Allium cepa L.","LV",1978
"1188","Allium cepa L.","LV",1978
"1189","Allium cepa L.","SE",2019
"1190","Allium cepa L.","SE",2019
"1191","Allium cepa L.","SE",2019
"1192","Allium cepa L.","SE",2019
"1193","Allium cepa L.","SE",2019
"1194","Allium cepa L.","BE",2019
"1195","Allium cepa L.","BE",2019
"1196","Allium cepa L.","BE",2019
"1197","Allium cepa L.","DE",2016
"1198","Allium cepa L.","DE",1999
"1199","Allium cepa L.","DE",1999
"1200","Allium cepa L.","DE",1999
"1201","Allium cepa L.","DE",1998
"1202","Allium cepa L.","DE",1998
"1203","Allium cepa L.","DE",2000
"1204","Allium cepa L.","DE",1998
"1205","Allium cepa L.","DE",1998
"1206","Allium cepa L.","DE",2003
"1207","Allium cepa L.","DE",2019
"1208","Allium cepa L.","SE",2019
"1209","Allium cepa L.","DE",2019
"1210","Allium cepa L.","SE",2019
"1211","Allium cepa L.","SE",2019
"1212","Allium cepa L.","DE",2019
"1213","Allium cepa L.","SE",2019
"1214","Allium cepa L.","SE",2019
"1215","Allium cepa L.","BE",2019
"1216","Allium cepa L.","BE",2019
"1217","Allium cepa L.","BE",2019
"1218","Allium cepa L.","CL",1953
"1219","Allium cepa L.","SE",2019
"1220","Allium cepa L.","SE",2019
"1221","Allium cepa L.","SE",2019
"1222","Allium cepa L.","US",1999
"1223","Allium cepa L.","US",1990
"1224","Allium cepa L.","DE",2019
"1225","Allium cepa L.","US",2015
"1226","Allium cepa L.","US",1977
"1227","Allium cepa L.","DE",2019
"1228","Allium cepa L.","FI",1990
"1229","Allium cepa L.","SE",2002
"1230","Allium cepa L.","SE",1990
"1231","Allium cepa L.","SE",1993
"1232","Allium cepa L.","SE",1989
"1233","Allium cepa L.","SE",1992
"1234","Allium cepa L.","SE",1990
"1235","Allium cepa L.","SE",1990
"1236","Allium cepa L.","SE",1993
"1237","Allium cepa L.","SE",2000
"1238","Allium cepa L.","SE",1992
"1239","Allium cepa L.","SE",1992
"1240","Allium cepa L.","SE",1992
"1241","Allium cepa L.","SE",1992
"1242","Allium cepa L.","SE",1991
"1243","Allium cepa L.","SE",1992
"1244","Allium cepa L.","US",2019
"1245","Allium cepa L.","DE",2019
"1246","Allium cepa L.","CD",1902
"1247","Allium cepa L.","BE",2019
"1248","Allium cepa L.","BE",2019
"1249","Allium cepa L.","US",2019
"1250","Allium cepa var. cepa","GE",2017
"1251","Allium cepa var. cepa","AL",2017
"1252","Allium cepa var. cepa","GE",2017
"1253","Allium cepa var. cepa","AL",2016
"1254","Allium cepa L.","BJ",2011
"1255","Allium cepa L.","BJ",2011
"1256","Allium cepa L.","BJ",2011
"1257","Allium cepa L.","BJ",2011
"1258","Allium cepa L.","BJ",2011
"1259","Allium cepa L.","US",2019
"1260","Allium cepa L.","BE",2017
"1261","Allium cepa L.","BE",2017
"1262","Allium cepa L.","BE",2018
"1263","Allium cepa L.","ID",2016
"1264","Allium cepa L.","AT",1890
"1265","Allium cepa L.","US",2018
"1266","Allium cepa L.","US",1998
"1267","Allium cepa L.","US",1985
"1268","Allium cepa L.","US",1961
"1269","Allium cepa L.","MX",1966
"1270","Allium cepa L.","CA",2013
"1271","Allium cepa L.","US",2002
"1272","Allium cepa L.","US",1983
"1273","Allium cepa L.","DE",2019
"1274","Allium cepa L.","NL",1930
"1275","Allium cepa L.","NL",1931
"1276","Allium cepa L.","NL",1943
"1277","Allium cepa L.","NL",1943
"1278","Allium cepa L.","NL",1922
"1279","Allium cepa L.","NL",1922
"1280","Allium cepa L.","NL",1922
"1281","Allium cepa L.","NL",1931
"1282","Allium cepa L.","NL",1937
"1283","Allium cepa L.","NL",1931
"1284","Allium cepa L.","NL",1931
"1285","Allium cepa L.","NL",1938
"1286","Allium cepa L.","NL",1931
"1287","Allium cepa L.","NL",1931
"1288","Allium cepa L.","NL",1931
"1289","Allium cepa L.","NL",1931
"1290","Allium cepa L.","NL",1936
"1291","Allium cepa L.","NL",1918
"1292","Allium cepa L.","NL",1933
"1293","Allium cepa L.","NL",2015
"1294","Allium cepa L.","NL",2016
"1295","Allium cepa L.","NL",2016
"1296","Allium cepa L.","NL",2016
"1297","Allium cepa L.","NL",2007
"1298","Allium cepa L.","NL",2006
"1299","Allium cepa L.","NL",2016
"1300","Allium cepa L.","NL",2016
"1301","Allium cepa L.","NL",2016
"1302","Allium cepa L.","CD",2004
"1303","Allium cepa L.","NL",2017
"1304","Allium cepa L.","NL",2007
"1305","Allium cepa L.","NL",2009
"1306","Allium cepa L.","NL",2010
"1307","Allium cepa L.","NL",2011
"1308","Allium cepa L.","NL",2011
"1309","Allium cepa L.","NL",2011
"1310","Allium cepa L.","NL",2014
"1311","Allium cepa L.","NL",2014
"1312","Allium cepa L.","RU",2010
"1313","Allium cepa L.","DE",2017
"1314","Allium cepa L.","DE",2018
"1315","Allium cepa L.","DE",2006
"1316","Allium cepa L.","DE",2000
"1317","Allium cepa L.","DE",1999
"1318","Allium cepa L.","DE",2003
"1319","Allium cepa L.","IT",2018
"1320","Allium cepa L.","MA",2008
"1321","Allium cepa L.","DO",1981
"1322","Allium cepa var. aggregatum G.Don","US",2007
"1323","Allium cepa L.","US",2006
"1324","Allium cepa L.","BE",2017
"1325","Allium cepa L.","DE",2018
"1326","Allium cepa L.","SE",2018
"1327","Allium cepa L.","NZ",1998
"1328","Allium cepa L.","MX",1997
"1329","Allium cepa L.","MX",2000
"1330","Allium cepa L.","MX",1982
"1331","Allium cepa L.","MX",2013
"1332","Allium cepa L.","MX",1983
"1333","Allium cepa L.","MX",1985
"1334","Allium cepa L.","MX",1983
"1335","Allium cepa L.","MX",1986
"1336","Allium cepa L.","MX",1994
"1337","Allium cepa L.","MX",1986
"1338","Allium cepa L.","MX",1999
"1339","Allium cepa L.","DE",2018
"1340","Allium cepa L.","SE",1995
"1341","Allium cepa L.","SE",2018
"1342","Allium cepa L.","BR",1998
"1343","Allium cepa var. viviparum (Metz) Mansf.","DE",2018
"1344","Allium cepa L.","DE",2018
"1345","Allium cepa L.","NO",1980
"1346","Allium cepa L.","NO",1965
"1347","Allium cepa L.","NO",1996
"1348","Allium cepa L.","ES",2006
"1349","Allium cepa L.","DE",2018
"1350","Allium cepa L.","DE",2018
"1351","Allium cepa L.","DE",2018
"1352","Allium cepa L.","DE",2018
"1353","Allium cepa L.","DE",2018
"1354","Allium cepa L.","DE",2018
"1355","Allium cepa L.","SV",2018
"1356","Allium cepa L.","DE",2018
"1357","Allium cepa L.","US",2008
"1358","Allium cepa L.","NZ",2008
"1359","Allium cepa L.","GR",1997
"1360","Allium cepa L.","DE",2018
"1361","Allium cepa L.","DE",2018
"1362","Allium cepa L.","SE",2004
"1363","Allium cepa L.","IT",1996
"1364","Allium cepa L.","IT",1996
"1365","Allium cepa L.","DE",2017
"1366","Allium cepa L.","SE",2003
"1367","Allium cepa L.","SE",2004
"1368","Allium cepa L.","SE",2017
"1369","Allium cepa L.","SE",1999
"1370","Allium cepa L.","SE",2004
"1371","Allium cepa L.","SE",2006
"1372","Allium cepa L.","DE",2017
"1373","Allium cepa L.","SE",2017
"1374","Allium cepa L.","SE",2004
"1375","Allium cepa L.","BR",2016
"1376","Allium cepa L.","CO",1996
"1377","Allium cepa var. cepa","AL",2015
"1378","Allium cepa var. cepa","BG",2015
"1379","Allium cepa var. cepa","IT",2014
"1380","Allium cepa var. cepa","IT",2014
"1381","Allium cepa var. cepa","GE",2014
"1382","Allium cepa var. cepa","GE",2014
"1383","Allium cepa var. cepa","GE",2013
"1384","Allium cepa var. cepa","BG",2013
"1385","Allium cepa L.","GE",1989
"1386","Allium cepa L.","IT",1983
"1387","Allium cepa L.","GE",1989
"1388","Allium cepa L.","IT",1983
"1389","Allium cepa L.","GE",1992
"1390","Allium cepa L.","AL",1995
"1391","Allium cepa L.","GE",1994
"1392","Allium cepa var. cepa","BG",2012
"1393","Allium cepa var. cepa","GR",1999
"1394","Allium cepa var. cepa","GR",2003
"1395","Allium cepa var. cepa","GE",1992
"1396","Allium cepa var. cepa","IT",1993
"1397","Allium cepa var. cepa","IT",1987
"1398","Allium cepa var. cepa","GE",1996
"1399","Allium cepa var. cepa","AL",1998
"1400","Allium cepa var. cepa","GE",1989
"1401","Allium cepa var. cepa","GE",1986
"1402","Allium cepa var. cepa","IT",1984
"1403","Allium cepa var. cepa","IT",1981
"1404","Allium cepa var. cepa","SK",1996
"1405","Allium cepa var. cepa","IT",1995
"1406","Allium cepa var. cepa","SK",1983
"1407","Allium cepa var. cepa","AL",1995
"1408","Allium cepa var. cepa","AL",1998
"1409","Allium cepa var. cepa","AL",1994
"1410","Allium cepa var. cepa","GE",1993
"1411","Allium cepa var. cepa","GE",1993
"1412","Allium cepa var. cepa","AL",1994
"1413","Allium cepa var. cepa","RO",1995
"1414","Allium cepa var. cepa","IT",1995
"1415","Allium cepa var. cepa","AL",1995
"1416","Allium cepa var. cepa","GE",2006
"1417","Allium cepa var. cepa","IT",1992
"1418","Allium cepa var. cepa","GE",1993
"1419","Allium cepa var. cepa","AL",1994
"1420","Allium cepa var. cepa","GE",1983
"1421","Allium cepa var. cepa","GE",1996
"1422","Allium cepa var. cepa","GE",1992
"1423","Allium cepa var. cepa","GE",1989
"1424","Allium cepa var. cepa","AL",2007
"1425","Allium cepa var. cepa","AL",1998
"1426","Allium cepa var. cepa","AL",1996
"1427","Allium cepa var. cepa","GE",1989
"1428","Allium cepa var. cepa","AL",1998
"1429","Allium cepa var. cepa","GE",1992
"1430","Allium cepa var. cepa","IT",1989
"1431","Allium cepa var. cepa","AL",1994
"1432","Allium cepa var. cepa","GE",1992
"1433","Allium cepa var. cepa","GE",1993
"1434","Allium cepa var. cepa","GE",1993
"1435","Allium cepa var. cepa","IT",2003
"1436","Allium cepa var. cepa","GE",1995
"1437","Allium cepa var. cepa","GE",1996
"1438","Allium cepa var. cepa","GE",1993
"1439","Allium cepa var. cepa","GE",1995
"1440","Allium cepa var. cepa","GE",1987
"1441","Allium cepa var. aggregatum G.Don","GE",1998
"1442","Allium cepa var. aggregatum G.Don","GE",1998
"1443","Allium cepa L.","KZ",1936
"1444","Allium cepa L.","US",2006
"1445","Allium cepa L.","DE",2008
"1446","Allium cepa L.","PL",2003
"1447","Allium cepa L.","PL",2005
"1448","Allium cepa L.","PL",2005
"1449","Allium cepa L.","UZ",1988
"1450","Allium cepa L.","TJ",1988
"1451","Allium cepa L.","TJ",1988
"1452","Allium cepa var. aggregatum G.Don","PL",1999
"1453","Allium cepa L.","TJ",1988
"1454","Allium cepa var. aggregatum G.Don","PL",1995
"1455","Allium cepa var. aggregatum G.Don","PL",1999
"1456","Allium cepa var. aggregatum G.Don","PL",1991
"1457","Allium cepa var. aggregatum G.Don","PL",1991
"1458","Allium cepa var. aggregatum G.Don","PL",1991
"1459","Allium cepa var. aggregatum G.Don","PL",1995
"1460","Allium cepa var. aggregatum G.Don","PL",1991
"1461","Allium cepa var. aggregatum G.Don","RU",1990
"1462","Allium cepa var. aggregatum G.Don","PL",1999
"1463","Allium cepa var. aggregatum G.Don","PL",1997
"1464","Allium cepa var. aggregatum G.Don","PL",1997
"1465","Allium cepa var. aggregatum G.Don","RU",1990
"1466","Allium cepa var. aggregatum G.Don","RU",1990
"1467","Allium cepa var. aggregatum G.Don","PL",1997
"1468","Allium cepa var. aggregatum G.Don","PL",1991
"1469","Allium cepa L.","PL",2005
"1470","Allium cepa L.","PL",1991
"1471","Allium cepa var. aggregatum G.Don","RU",1990
"1472","Allium cepa var. aggregatum G.Don","RU",1990
"1473","Allium cepa var. aggregatum G.Don","KG",1988
"1474","Allium cepa var. aggregatum G.Don","PL",1999
"1475","Allium cepa L.","UZ",1988
"1476","Allium cepa L.","TJ",1988
"1477","Allium cepa L.","TJ",1988
"1478","Allium cepa L.","TJ",1988
"1479","Allium cepa L.","KG",1988
"1480","Allium cepa L.","UZ",1988
"1481","Allium cepa L.","KZ",1988
"1482","Allium cepa L.","UZ",1988
"1483","Allium cepa L.","UZ",1988
"1484","Allium cepa L.","UZ",1988
"1485","Allium cepa L.","UZ",1988
"1486","Allium cepa L.","UZ",1988
"1487","Allium cepa L.","TJ",1988
"1488","Allium cepa var. aggregatum G.Don","RU",1990
"1489","Allium cepa var. aggregatum G.Don","UA",1998
"1490","Allium cepa L.","PL",1991
